listing_id,order_id,placed_at,status
138,1079957,2024-09-01 18:50:19,completed
35,1079934,2024-09-01 18:51:27,completed
189,1079941,2024-09-01 18:51:48,pending
162,1079923,2024-09-01 18:52:30,completed
100,1079955,2024-09-01 18:53:21,completed
195,1079986,2024-09-01 19:12:53,completed
62,1080002,2024-09-01 19:14:49,completed
175,1079886,2024-09-01 19:27:36,cancelled
63,1079940,2024-09-01 19:27:45,cancelled
200,1079931,2024-09-01 19:36:48,completed
162,1079922,2024-09-01 19:45:28,pending
158,1079882,2024-09-01 19:46:56,completed
189,1079943,2024-09-01 19:50:34,refunded
111,1079897,2024-09-01 19:51:29,completed
100,1079954,2024-09-01 19:53:19,completed
133,1079888,2024-09-01 19:57:43,completed
189,1079942,2024-09-01 20:10:10,refunded
135,1079972,2024-09-01 20:14:17,completed
80,1079949,2024-09-01 20:19:02,completed
52,1079961,2024-09-01 20:26:19,completed
138,1079959,2024-09-01 20:31:16,completed
127,1079905,2024-09-01 20:37:04,completed
144,1079917,2024-09-01 20:38:15,completed
100,1079951,2024-09-01 20:59:16,completed
125,1079894,2024-09-01 20:59:44,completed
133,1079889,2024-09-01 21:48:27,cancelled
35,1079935,2024-09-01 22:28:28,completed
162,1079925,2024-09-01 22:30:36,completed
135,1079971,2024-09-01 23:13:34,completed
59,1079979,2024-09-01 23:32:52,pending
45,1080066,2024-09-02 00:25:43,cancelled
5,1080122,2024-09-02 00:49:38,cancelled
7,1080155,2024-09-02 01:12:42,pending
144,1080128,2024-09-02 01:17:04,completed
147,1080078,2024-09-02 03:18:25,refunded
119,1080048,2024-09-02 03:30:12,completed
117,1080092,2024-09-02 04:23:43,cancelled
167,1080133,2024-09-02 04:37:10,completed
92,1080052,2024-09-02 05:47:04,cancelled
180,1080044,2024-09-02 06:02:36,refunded
28,1080135,2024-09-02 06:41:42,completed
66,1080144,2024-09-02 06:56:09,completed
155,1080069,2024-09-02 06:57:55,completed
58,1080005,2024-09-02 07:03:24,completed
92,1080054,2024-09-02 07:05:18,refunded
78,1080118,2024-09-02 07:12:15,completed
6,1080056,2024-09-02 07:18:40,completed
166,1080025,2024-09-02 07:29:21,completed
66,1080146,2024-09-02 07:43:06,refunded
53,1080088,2024-09-02 08:23:06,completed
44,1080084,2024-09-02 08:33:07,completed
107,1080104,2024-09-02 08:47:24,completed
7,1080156,2024-09-02 08:50:40,pending
59,1080161,2024-09-02 09:03:02,completed
44,1080082,2024-09-02 09:09:32,cancelled
107,1080105,2024-09-02 09:14:17,cancelled
131,1080059,2024-09-02 09:16:59,refunded
66,1080145,2024-09-02 09:19:34,completed
200,1080017,2024-09-02 09:20:28,cancelled
75,1080120,2024-09-02 09:22:40,cancelled
7,1080153,2024-09-02 09:30:18,completed
59,1080160,2024-09-02 09:42:31,completed
195,1080149,2024-09-02 09:46:12,completed
147,1080075,2024-09-02 10:10:11,cancelled
138,1080021,2024-09-02 10:11:59,completed
28,1080140,2024-09-02 10:13:17,completed
92,1080053,2024-09-02 10:21:14,completed
111,1080158,2024-09-02 10:21:35,completed
138,1080022,2024-09-02 10:22:16,completed
91,1080027,2024-09-02 10:28:32,completed
191,1080081,2024-09-02 10:39:37,completed
183,1080151,2024-09-02 10:47:59,completed
111,1080157,2024-09-02 10:54:37,refunded
101,1080061,2024-09-02 10:59:08,completed
159,1080099,2024-09-02 11:10:33,cancelled
59,1080164,2024-09-02 11:18:12,refunded
7,1080152,2024-09-02 11:28:10,cancelled
144,1080127,2024-09-02 11:28:24,completed
180,1080046,2024-09-02 11:45:07,refunded
191,1080080,2024-09-02 11:48:42,completed
5,1080123,2024-09-02 12:37:07,completed
28,1080138,2024-09-02 12:45:46,completed
162,1080114,2024-09-02 12:50:53,completed
119,1080047,2024-09-02 13:10:05,completed
155,1080068,2024-09-02 13:47:50,completed
72,1080166,2024-09-02 13:55:24,refunded
59,1080163,2024-09-02 14:16:55,refunded
166,1080026,2024-09-02 14:25:45,completed
59,1080162,2024-09-02 14:53:20,cancelled
117,1080094,2024-09-02 14:54:43,completed
159,1080098,2024-09-02 15:00:31,completed
192,1080037,2024-09-02 15:02:43,pending
28,1080141,2024-09-02 15:03:27,cancelled
170,1080033,2024-09-02 15:04:22,refunded
75,1080121,2024-09-02 15:08:33,completed
158,1080100,2024-09-02 15:11:48,pending
180,1080045,2024-09-02 15:15:38,completed
192,1080036,2024-09-02 15:18:08,completed
29,1080009,2024-09-02 15:21:39,pending
95,1080014,2024-09-02 15:31:11,completed
92,1080051,2024-09-02 15:32:49,completed
119,1080050,2024-09-02 15:38:26,completed
58,1080004,2024-09-02 15:45:45,completed
163,1080126,2024-09-02 15:47:29,completed
78,1080115,2024-09-02 15:57:50,pending
117,1080091,2024-09-02 16:00:50,refunded
101,1080064,2024-09-02 16:12:28,completed
121,1080110,2024-09-02 16:21:19,completed
167,1080132,2024-09-02 16:22:16,refunded
121,1080113,2024-09-02 16:24:58,refunded
29,1080008,2024-09-02 16:33:08,completed
72,1080167,2024-09-02 16:33:25,cancelled
159,1080096,2024-09-02 16:44:12,completed
159,1080097,2024-09-02 16:44:31,completed
65,1080106,2024-09-02 16:47:24,refunded
6,1080057,2024-09-02 16:48:42,pending
45,1080065,2024-09-02 16:49:35,cancelled
159,1080095,2024-09-02 16:55:40,completed
138,1080018,2024-09-02 16:59:52,completed
45,1080067,2024-09-02 17:09:07,completed
33,1080085,2024-09-02 17:14:30,completed
167,1080134,2024-09-02 17:14:51,completed
121,1080111,2024-09-02 17:15:02,completed
75,1080119,2024-09-02 17:29:28,completed
13,1080039,2024-09-02 17:30:18,pending
33,1080086,2024-09-02 17:32:11,completed
65,1080108,2024-09-02 17:39:09,pending
28,1080136,2024-09-02 17:41:28,completed
78,1080117,2024-09-02 17:41:30,completed
192,1080035,2024-09-02 17:41:50,cancelled
7,1080154,2024-09-02 17:43:10,completed
73,1080074,2024-09-02 17:47:07,pending
101,1080062,2024-09-02 17:48:36,completed
28,1080139,2024-09-02 17:58:09,refunded
73,1080070,2024-09-02 18:03:16,completed
131,1080058,2024-09-02 18:06:24,completed
5,1080124,2024-09-02 18:07:40,cancelled
107,1080103,2024-09-02 18:18:29,cancelled
179,1080032,2024-09-02 18:19:56,refunded
195,1080148,2024-09-02 18:22:35,completed
92,1080055,2024-09-02 18:25:38,refunded
144,1080129,2024-09-02 18:28:35,cancelled
59,1080159,2024-09-02 18:29:01,completed
78,1080116,2024-09-02 18:33:57,pending
73,1080072,2024-09-02 18:34:29,completed
95,1080012,2024-09-02 18:35:27,refunded
29,1080007,2024-09-02 18:42:48,completed
163,1080125,2024-09-02 18:42:49,pending
13,1080043,2024-09-02 18:46:45,pending
95,1080015,2024-09-02 18:50:03,pending
179,1080031,2024-09-02 18:53:42,completed
29,1080010,2024-09-02 18:59:49,completed
58,1080006,2024-09-02 19:09:33,refunded
43,1080023,2024-09-02 19:13:32,pending
179,1080029,2024-09-02 19:18:21,completed
144,1080130,2024-09-02 19:20:39,completed
53,1080089,2024-09-02 19:21:13,completed
107,1080101,2024-09-02 19:25:08,completed
73,1080071,2024-09-02 19:35:03,cancelled
13,1080041,2024-09-02 19:36:09,completed
107,1080102,2024-09-02 19:37:49,cancelled
28,1080143,2024-09-02 19:43:01,cancelled
191,1080079,2024-09-02 19:44:23,completed
29,1080011,2024-09-02 19:47:59,completed
175,1080165,2024-09-02 19:50:06,refunded
117,1080093,2024-09-02 19:54:13,completed
131,1080060,2024-09-02 19:54:53,completed
65,1080107,2024-09-02 19:57:40,completed
138,1080020,2024-09-02 20:04:42,completed
121,1080112,2024-09-02 20:05:47,pending
156,1080024,2024-09-02 20:07:01,pending
138,1080019,2024-09-02 20:10:00,refunded
101,1080063,2024-09-02 20:12:54,cancelled
73,1080073,2024-09-02 20:15:09,pending
144,1080131,2024-09-02 20:26:27,completed
195,1080150,2024-09-02 20:33:53,completed
53,1080087,2024-09-02 20:37:18,completed
66,1080147,2024-09-02 20:47:46,pending
147,1080076,2024-09-02 20:53:36,completed
44,1080083,2024-09-02 21:16:52,refunded
179,1080028,2024-09-02 21:21:37,completed
179,1080030,2024-09-02 21:22:36,completed
95,1080016,2024-09-02 21:31:43,completed
95,1080013,2024-09-02 21:31:57,completed
13,1080042,2024-09-02 21:36:42,cancelled
121,1080109,2024-09-02 21:43:49,completed
192,1080034,2024-09-02 21:44:53,pending
19,1080038,2024-09-02 22:33:15,completed
13,1080040,2024-09-02 22:38:57,completed
147,1080077,2024-09-02 23:00:21,completed
53,1080090,2024-09-02 23:02:44,completed
119,1080049,2024-09-02 23:11:10,completed
28,1080142,2024-09-02 23:41:10,completed
28,1080137,2024-09-02 23:50:39,refunded
65,1080238,2024-09-03 00:41:58,completed
169,1080178,2024-09-03 00:50:30,refunded
162,1080220,2024-09-03 01:05:59,completed
162,1080222,2024-09-03 01:08:05,refunded
40,1080171,2024-09-03 01:26:26,completed
156,1080269,2024-09-03 02:09:54,completed
61,1080187,2024-09-03 02:48:55,completed
169,1080179,2024-09-03 03:16:22,cancelled
79,1080198,2024-09-03 03:21:06,pending
111,1080257,2024-09-03 03:46:27,completed
111,1080258,2024-09-03 04:50:41,cancelled
43,1080232,2024-09-03 04:51:46,cancelled
127,1080236,2024-09-03 05:35:11,cancelled
145,1080263,2024-09-03 05:43:37,completed
95,1080188,2024-09-03 06:08:25,cancelled
6,1080265,2024-09-03 07:06:24,refunded
63,1080195,2024-09-03 07:11:57,pending
9,1080210,2024-09-03 07:37:19,completed
157,1080240,2024-09-03 07:40:12,cancelled
85,1080218,2024-09-03 07:43:52,completed
66,1080226,2024-09-03 08:04:42,refunded
63,1080193,2024-09-03 08:09:25,pending
40,1080169,2024-09-03 08:25:21,completed
18,1080215,2024-09-03 08:28:06,completed
162,1080223,2024-09-03 08:56:23,refunded
175,1080248,2024-09-03 09:15:32,completed
139,1080201,2024-09-03 09:36:07,cancelled
9,1080208,2024-09-03 09:40:55,cancelled
63,1080194,2024-09-03 09:42:12,refunded
18,1080212,2024-09-03 09:57:09,completed
140,1080185,2024-09-03 09:58:31,completed
79,1080199,2024-09-03 09:58:54,cancelled
9,1080207,2024-09-03 10:13:24,pending
111,1080256,2024-09-03 10:15:55,completed
95,1080190,2024-09-03 10:20:18,refunded
145,1080261,2024-09-03 10:33:51,completed
9,1080209,2024-09-03 10:50:22,completed
61,1080186,2024-09-03 11:01:00,cancelled
175,1080252,2024-09-03 11:02:28,completed
114,1080182,2024-09-03 11:38:43,cancelled
83,1080264,2024-09-03 11:58:36,completed
140,1080184,2024-09-03 11:59:11,pending
114,1080183,2024-09-03 12:14:21,completed
139,1080202,2024-09-03 12:38:10,pending
151,1080268,2024-09-03 12:38:45,completed
181,1080205,2024-09-03 13:13:28,completed
35,1080228,2024-09-03 13:43:58,pending
5,1080176,2024-09-03 14:03:55,completed
175,1080250,2024-09-03 14:08:27,completed
167,1080175,2024-09-03 14:58:16,pending
95,1080191,2024-09-03 15:14:26,cancelled
156,1080270,2024-09-03 15:15:30,pending
15,1080246,2024-09-03 15:18:28,completed
145,1080262,2024-09-03 15:27:30,completed
157,1080243,2024-09-03 15:34:10,completed
66,1080227,2024-09-03 15:54:35,completed
181,1080204,2024-09-03 16:12:15,completed
15,1080245,2024-09-03 16:20:17,completed
63,1080192,2024-09-03 16:21:38,refunded
157,1080241,2024-09-03 16:24:19,cancelled
66,1080224,2024-09-03 16:36:49,completed
175,1080249,2024-09-03 16:39:21,completed
18,1080213,2024-09-03 16:51:51,completed
43,1080230,2024-09-03 16:56:38,completed
65,1080239,2024-09-03 17:08:44,pending
167,1080173,2024-09-03 17:11:22,cancelled
71,1080253,2024-09-03 17:12:08,refunded
127,1080235,2024-09-03 17:15:41,completed
66,1080225,2024-09-03 17:18:51,refunded
71,1080254,2024-09-03 17:20:51,completed
85,1080219,2024-09-03 17:29:32,pending
75,1080196,2024-09-03 17:30:59,completed
35,1080229,2024-09-03 17:52:39,completed
18,1080214,2024-09-03 17:52:49,pending
57,1080247,2024-09-03 18:08:53,completed
156,1080271,2024-09-03 18:12:55,completed
157,1080242,2024-09-03 18:49:13,refunded
167,1080174,2024-09-03 18:54:13,completed
111,1080259,2024-09-03 18:57:04,refunded
175,1080251,2024-09-03 18:58:37,completed
169,1080180,2024-09-03 19:28:29,completed
145,1080260,2024-09-03 19:32:45,completed
90,1080255,2024-09-03 19:42:34,refunded
43,1080234,2024-09-03 19:47:43,completed
162,1080221,2024-09-03 20:13:11,completed
79,1080200,2024-09-03 20:15:09,refunded
95,1080189,2024-09-03 20:18:47,pending
6,1080266,2024-09-03 20:30:34,completed
151,1080267,2024-09-03 20:38:04,completed
43,1080231,2024-09-03 20:41:55,completed
40,1080168,2024-09-03 20:49:09,completed
43,1080233,2024-09-03 20:50:35,completed
157,1080244,2024-09-03 20:56:41,completed
85,1080217,2024-09-03 20:58:25,completed
5,1080177,2024-09-03 21:22:13,pending
169,1080181,2024-09-03 21:24:19,cancelled
181,1080203,2024-09-03 22:10:24,refunded
79,1080197,2024-09-03 22:19:16,completed
42,1080237,2024-09-03 22:22:35,completed
18,1080216,2024-09-03 22:27:53,completed
100,1080206,2024-09-03 22:39:53,completed
9,1080211,2024-09-03 22:45:09,completed
167,1080172,2024-09-03 23:26:00,completed
40,1080170,2024-09-03 23:28:16,cancelled
93,1080291,2024-09-04 00:13:41,cancelled
114,1080349,2024-09-04 01:00:18,cancelled
135,1080343,2024-09-04 02:31:26,completed
47,1080275,2024-09-04 03:14:08,completed
114,1080348,2024-09-04 03:43:39,completed
170,1080330,2024-09-04 03:56:54,completed
141,1080301,2024-09-04 04:08:12,pending
18,1080389,2024-09-04 04:36:54,completed
29,1080365,2024-09-04 05:42:28,completed
190,1080281,2024-09-04 06:54:24,completed
75,1080383,2024-09-04 07:07:36,completed
190,1080285,2024-09-04 07:28:19,completed
172,1080277,2024-09-04 07:29:04,completed
131,1080304,2024-09-04 07:31:17,cancelled
139,1080312,2024-09-04 07:38:28,cancelled
142,1080392,2024-09-04 08:15:55,completed
28,1080333,2024-09-04 08:19:05,pending
114,1080350,2024-09-04 08:44:35,refunded
93,1080288,2024-09-04 09:05:38,completed
75,1080385,2024-09-04 09:05:47,completed
55,1080378,2024-09-04 09:13:18,completed
195,1080366,2024-09-04 09:14:16,pending
5,1080294,2024-09-04 09:23:44,refunded
158,1080356,2024-09-04 09:24:20,cancelled
145,1080400,2024-09-04 09:31:54,completed
139,1080311,2024-09-04 09:37:04,completed
151,1080336,2024-09-04 09:45:22,completed
115,1080370,2024-09-04 09:50:25,completed
190,1080284,2024-09-04 09:56:10,cancelled
56,1080362,2024-09-04 09:56:48,completed
57,1080391,2024-09-04 10:03:02,pending
151,1080335,2024-09-04 10:05:49,completed
142,1080396,2024-09-04 10:24:47,completed
93,1080289,2024-09-04 10:28:17,completed
35,1080319,2024-09-04 10:29:11,completed
75,1080384,2024-09-04 10:47:44,refunded
56,1080360,2024-09-04 10:53:19,refunded
190,1080287,2024-09-04 10:54:09,refunded
135,1080346,2024-09-04 10:55:46,completed
157,1080339,2024-09-04 10:58:51,pending
115,1080373,2024-09-04 11:08:46,completed
75,1080387,2024-09-04 11:08:47,refunded
141,1080300,2024-09-04 11:08:57,pending
115,1080375,2024-09-04 11:15:03,completed
131,1080302,2024-09-04 11:20:42,completed
142,1080394,2024-09-04 11:31:45,cancelled
156,1080368,2024-09-04 11:50:04,completed
18,1080390,2024-09-04 11:50:15,refunded
35,1080316,2024-09-04 11:50:48,completed
85,1080325,2024-09-04 11:58:38,cancelled
172,1080279,2024-09-04 12:10:44,cancelled
139,1080313,2024-09-04 12:19:12,cancelled
190,1080282,2024-09-04 12:36:51,pending
180,1080380,2024-09-04 12:40:54,completed
131,1080305,2024-09-04 13:00:57,completed
115,1080371,2024-09-04 13:44:02,completed
93,1080292,2024-09-04 13:55:31,cancelled
92,1080352,2024-09-04 14:09:55,completed
92,1080354,2024-09-04 15:08:58,pending
157,1080340,2024-09-04 15:20:19,refunded
10,1080405,2024-09-04 15:22:36,completed
92,1080351,2024-09-04 15:29:04,completed
35,1080317,2024-09-04 16:00:56,pending
115,1080372,2024-09-04 16:01:42,completed
146,1080402,2024-09-04 16:06:00,cancelled
172,1080278,2024-09-04 16:07:25,completed
10,1080407,2024-09-04 16:12:16,refunded
10,1080409,2024-09-04 16:16:29,refunded
146,1080401,2024-09-04 16:16:57,completed
47,1080274,2024-09-04 16:22:24,completed
47,1080273,2024-09-04 16:28:43,cancelled
145,1080397,2024-09-04 16:31:33,completed
126,1080357,2024-09-04 16:40:18,completed
29,1080363,2024-09-04 16:41:59,completed
172,1080280,2024-09-04 16:52:32,refunded
5,1080295,2024-09-04 16:59:41,completed
85,1080323,2024-09-04 17:06:23,completed
190,1080283,2024-09-04 17:13:34,refunded
6,1080309,2024-09-04 17:14:04,completed
6,1080310,2024-09-04 17:18:22,cancelled
85,1080324,2024-09-04 17:23:55,refunded
170,1080329,2024-09-04 17:24:10,cancelled
135,1080345,2024-09-04 17:25:58,cancelled
139,1080314,2024-09-04 17:33:35,refunded
157,1080342,2024-09-04 17:34:12,refunded
145,1080398,2024-09-04 17:38:01,completed
75,1080382,2024-09-04 17:39:51,cancelled
117,1080298,2024-09-04 17:41:22,completed
56,1080361,2024-09-04 17:42:31,completed
10,1080408,2024-09-04 17:44:53,completed
5,1080296,2024-09-04 17:55:42,pending
92,1080353,2024-09-04 17:56:57,completed
142,1080395,2024-09-04 17:58:53,pending
121,1080326,2024-09-04 18:03:49,cancelled
190,1080286,2024-09-04 18:15:34,cancelled
115,1080369,2024-09-04 18:27:17,completed
35,1080318,2024-09-04 18:30:31,completed
47,1080276,2024-09-04 18:32:09,completed
157,1080341,2024-09-04 18:42:12,completed
170,1080327,2024-09-04 18:48:53,pending
135,1080344,2024-09-04 18:50:57,cancelled
55,1080377,2024-09-04 18:56:11,completed
151,1080337,2024-09-04 19:00:49,completed
126,1080359,2024-09-04 19:03:17,completed
151,1080338,2024-09-04 19:03:58,pending
83,1080306,2024-09-04 19:11:31,completed
170,1080331,2024-09-04 19:16:47,completed
59,1080404,2024-09-04 19:40:25,cancelled
114,1080347,2024-09-04 19:48:10,completed
55,1080376,2024-09-04 19:51:32,cancelled
85,1080321,2024-09-04 19:58:28,completed
139,1080315,2024-09-04 19:59:44,completed
126,1080358,2024-09-04 20:06:59,refunded
47,1080272,2024-09-04 20:07:19,cancelled
195,1080367,2024-09-04 20:07:25,refunded
170,1080328,2024-09-04 20:21:08,cancelled
137,1080293,2024-09-04 20:22:07,completed
28,1080332,2024-09-04 20:25:52,pending
75,1080386,2024-09-04 20:26:11,completed
93,1080290,2024-09-04 20:28:56,completed
191,1080355,2024-09-04 20:29:40,completed
10,1080406,2024-09-04 20:37:59,completed
85,1080322,2024-09-04 20:39:01,cancelled
115,1080374,2024-09-04 20:41:57,completed
83,1080307,2024-09-04 20:55:24,pending
117,1080297,2024-09-04 20:58:07,completed
18,1080388,2024-09-04 20:59:23,pending
180,1080379,2024-09-04 21:09:44,completed
83,1080308,2024-09-04 21:18:49,completed
29,1080364,2024-09-04 21:36:59,completed
131,1080303,2024-09-04 21:46:15,pending
145,1080399,2024-09-04 21:52:06,completed
181,1080381,2024-09-04 21:57:56,cancelled
146,1080403,2024-09-04 22:19:11,completed
28,1080334,2024-09-04 22:40:26,completed
142,1080393,2024-09-04 23:06:36,pending
35,1080320,2024-09-04 23:10:00,completed
117,1080299,2024-09-04 23:50:32,refunded
157,1080474,2024-09-05 00:23:48,completed
181,1080514,2024-09-05 01:27:07,completed
139,1080457,2024-09-05 02:08:21,completed
28,1080448,2024-09-05 02:23:59,completed
36,1080533,2024-09-05 02:45:50,completed
159,1080459,2024-09-05 03:01:55,completed
1,1080468,2024-09-05 04:40:41,pending
4,1080484,2024-09-05 05:29:01,completed
42,1080438,2024-09-05 06:00:18,refunded
92,1080434,2024-09-05 06:03:42,pending
139,1080456,2024-09-05 06:17:53,refunded
125,1080540,2024-09-05 06:19:51,completed
73,1080489,2024-09-05 07:03:29,refunded
125,1080535,2024-09-05 07:40:19,completed
173,1080444,2024-09-05 08:04:32,refunded
160,1080429,2024-09-05 08:49:44,completed
125,1080536,2024-09-05 08:57:05,completed
174,1080500,2024-09-05 09:00:58,completed
175,1080503,2024-09-05 09:03:20,cancelled
53,1080522,2024-09-05 09:04:43,cancelled
36,1080534,2024-09-05 09:09:40,refunded
181,1080513,2024-09-05 09:14:24,refunded
138,1080416,2024-09-05 09:17:06,completed
79,1080494,2024-09-05 09:17:20,pending
122,1080421,2024-09-05 09:17:34,completed
96,1080505,2024-09-05 09:23:33,completed
125,1080537,2024-09-05 09:31:34,completed
92,1080432,2024-09-05 09:38:37,completed
62,1080511,2024-09-05 09:43:12,completed
78,1080477,2024-09-05 09:52:02,completed
75,1080498,2024-09-05 10:07:53,refunded
7,1080529,2024-09-05 10:12:33,completed
40,1080479,2024-09-05 10:22:44,pending
160,1080430,2024-09-05 10:27:22,completed
125,1080539,2024-09-05 10:31:08,refunded
122,1080419,2024-09-05 10:42:31,completed
61,1080554,2024-09-05 10:44:10,completed
35,1080413,2024-09-05 10:53:43,completed
159,1080458,2024-09-05 10:57:35,cancelled
96,1080506,2024-09-05 11:15:08,completed
40,1080481,2024-09-05 11:20:36,completed
117,1080519,2024-09-05 11:23:57,completed
157,1080475,2024-09-05 11:28:54,cancelled
125,1080538,2024-09-05 11:57:14,completed
142,1080435,2024-09-05 11:59:40,completed
138,1080415,2024-09-05 12:48:03,refunded
1,1080467,2024-09-05 12:53:24,completed
170,1080424,2024-09-05 13:25:56,completed
93,1080491,2024-09-05 13:27:55,completed
79,1080493,2024-09-05 13:46:56,completed
40,1080483,2024-09-05 14:08:02,completed
142,1080436,2024-09-05 14:45:38,completed
125,1080541,2024-09-05 15:04:35,refunded
42,1080439,2024-09-05 15:15:25,completed
138,1080417,2024-09-05 15:21:22,completed
139,1080451,2024-09-05 15:27:53,completed
139,1080454,2024-09-05 15:31:16,cancelled
42,1080437,2024-09-05 15:36:21,cancelled
110,1080442,2024-09-05 15:36:32,completed
170,1080426,2024-09-05 15:41:37,completed
170,1080425,2024-09-05 15:41:44,completed
139,1080453,2024-09-05 15:44:29,completed
96,1080509,2024-09-05 15:45:48,completed
63,1080531,2024-09-05 15:45:50,completed
96,1080507,2024-09-05 15:57:00,completed
28,1080446,2024-09-05 15:58:58,completed
134,1080471,2024-09-05 16:00:04,completed
4,1080486,2024-09-05 16:03:31,completed
173,1080443,2024-09-05 16:06:40,cancelled
16,1080466,2024-09-05 16:09:57,completed
16,1080465,2024-09-05 16:14:32,refunded
117,1080521,2024-09-05 16:18:30,completed
117,1080520,2024-09-05 16:24:53,completed
139,1080452,2024-09-05 16:26:26,refunded
157,1080473,2024-09-05 16:59:25,refunded
175,1080502,2024-09-05 16:59:55,pending
40,1080482,2024-09-05 17:01:51,completed
92,1080431,2024-09-05 17:03:14,completed
93,1080490,2024-09-05 17:07:43,refunded
61,1080552,2024-09-05 17:13:19,refunded
170,1080423,2024-09-05 17:18:04,cancelled
17,1080460,2024-09-05 17:32:25,completed
110,1080441,2024-09-05 17:42:04,completed
7,1080527,2024-09-05 17:44:32,pending
84,1080512,2024-09-05 17:53:25,completed
75,1080496,2024-09-05 17:53:37,completed
35,1080414,2024-09-05 17:59:09,completed
62,1080510,2024-09-05 18:12:52,completed
79,1080492,2024-09-05 18:17:24,completed
17,1080462,2024-09-05 18:20:50,pending
28,1080450,2024-09-05 18:25:25,completed
160,1080428,2024-09-05 18:33:20,completed
134,1080470,2024-09-05 18:39:45,completed
1,1080469,2024-09-05 18:45:44,completed
17,1080461,2024-09-05 18:47:06,completed
157,1080472,2024-09-05 18:49:11,completed
17,1080463,2024-09-05 18:51:12,refunded
53,1080524,2024-09-05 18:55:27,cancelled
78,1080478,2024-09-05 18:56:57,completed
73,1080487,2024-09-05 18:57:17,completed
28,1080449,2024-09-05 18:59:33,refunded
36,1080532,2024-09-05 19:12:31,completed
92,1080433,2024-09-05 19:17:12,refunded
122,1080420,2024-09-05 19:23:36,cancelled
61,1080553,2024-09-05 19:24:46,completed
170,1080427,2024-09-05 19:28:46,completed
4,1080485,2024-09-05 19:43:39,completed
174,1080499,2024-09-05 19:44:33,completed
138,1080418,2024-09-05 19:45:27,cancelled
53,1080526,2024-09-05 19:52:26,completed
175,1080504,2024-09-05 19:52:28,pending
53,1080525,2024-09-05 19:53:11,completed
181,1080517,2024-09-05 19:56:10,completed
157,1080476,2024-09-05 20:07:30,completed
117,1080518,2024-09-05 20:07:33,refunded
181,1080515,2024-09-05 20:08:56,completed
110,1080440,2024-09-05 20:40:30,completed
75,1080497,2024-09-05 20:41:59,completed
52,1080411,2024-09-05 20:43:35,completed
181,1080516,2024-09-05 20:43:58,completed
96,1080508,2024-09-05 20:47:08,completed
7,1080528,2024-09-05 20:49:14,completed
79,1080495,2024-09-05 20:49:37,completed
40,1080480,2024-09-05 20:50:03,completed
53,1080523,2024-09-05 20:57:15,completed
28,1080447,2024-09-05 21:50:02,completed
76,1080464,2024-09-05 21:52:37,refunded
35,1080412,2024-09-05 22:14:56,cancelled
52,1080410,2024-09-05 22:30:33,pending
7,1080530,2024-09-05 22:37:55,pending
73,1080488,2024-09-05 22:56:06,cancelled
139,1080455,2024-09-05 23:06:21,refunded
122,1080422,2024-09-05 23:19:08,completed
174,1080501,2024-09-05 23:31:12,refunded
173,1080445,2024-09-05 23:55:00,cancelled
76,1080597,2024-09-06 00:36:06,cancelled
83,1080570,2024-09-06 01:38:42,refunded
75,1080563,2024-09-06 02:26:17,cancelled
76,1080603,2024-09-06 03:49:08,pending
176,1080545,2024-09-06 04:15:12,refunded
106,1080643,2024-09-06 04:36:38,completed
153,1080582,2024-09-06 07:39:48,refunded
181,1080557,2024-09-06 08:17:19,completed
191,1080618,2024-09-06 08:30:15,cancelled
44,1080580,2024-09-06 08:37:15,refunded
32,1080550,2024-09-06 08:40:12,completed
14,1080621,2024-09-06 08:51:37,pending
53,1080555,2024-09-06 09:01:38,pending
181,1080558,2024-09-06 09:20:04,cancelled
166,1080608,2024-09-06 09:24:59,completed
75,1080560,2024-09-06 09:28:22,completed
191,1080617,2024-09-06 09:30:12,refunded
40,1080611,2024-09-06 09:42:59,cancelled
32,1080548,2024-09-06 09:55:07,completed
56,1080653,2024-09-06 09:57:18,completed
179,1080651,2024-09-06 09:59:49,completed
52,1080646,2024-09-06 10:01:42,cancelled
95,1080625,2024-09-06 10:08:52,completed
114,1080592,2024-09-06 10:18:04,completed
95,1080623,2024-09-06 10:22:32,pending
167,1080629,2024-09-06 10:25:26,completed
30,1080573,2024-09-06 10:49:04,completed
56,1080654,2024-09-06 10:55:38,cancelled
32,1080547,2024-09-06 11:02:34,cancelled
181,1080556,2024-09-06 11:18:34,pending
106,1080642,2024-09-06 11:20:36,completed
76,1080599,2024-09-06 11:27:15,pending
44,1080581,2024-09-06 11:34:31,completed
112,1080612,2024-09-06 11:36:41,completed
153,1080583,2024-09-06 11:37:03,completed
14,1080620,2024-09-06 12:28:44,completed
32,1080549,2024-09-06 12:48:58,completed
114,1080588,2024-09-06 12:56:24,completed
76,1080601,2024-09-06 13:03:25,completed
17,1080605,2024-09-06 13:17:37,cancelled
90,1080655,2024-09-06 13:19:27,completed
114,1080589,2024-09-06 13:45:08,pending
57,1080595,2024-09-06 14:05:56,pending
153,1080584,2024-09-06 14:34:32,completed
86,1080578,2024-09-06 15:04:50,completed
176,1080542,2024-09-06 15:07:50,completed
146,1080633,2024-09-06 15:08:33,cancelled
145,1080650,2024-09-06 15:08:56,refunded
86,1080577,2024-09-06 15:09:01,completed
36,1080661,2024-09-06 15:09:36,refunded
90,1080656,2024-09-06 15:10:24,pending
146,1080636,2024-09-06 15:20:54,cancelled
