date,listing_id,cnt_ratings,avg_rating
2024-08-16,53,227,4.07
2024-08-16,66,271,4.17
2024-08-16,83,204,4.1
2024-08-16,87,237,4.23
2024-08-16,96,211,4.12
2024-08-16,97,212,4.17
2024-08-16,101,132,4.05
2024-08-16,104,276,4.1
2024-08-16,114,167,3.91
2024-08-16,131,327,4.15
2024-08-16,134,147,4.03
2024-08-16,135,399,4.04
2024-08-16,138,344,4.17
2024-08-16,142,348,4.15
2024-08-16,150,63,4.17
2024-08-16,155,384,4.05
2024-08-16,160,393,4.12
2024-08-16,178,138,4.11
2024-08-16,179,159,4.08
2024-08-16,187,150,4.13
2024-08-16,190,132,4.24
2024-08-16,195,75,3.97
2024-08-16,197,376,4.11
2024-08-16,198,147,4.14
2024-08-17,2,401,4.1
2024-08-17,6,260,4.11
2024-08-17,11,303,4.13
2024-08-17,12,369,4.02
2024-08-17,33,226,4.19
2024-08-17,35,226,4.13
2024-08-17,41,393,4.16
2024-08-17,44,395,4.01
2024-08-17,48,193,3.99
2024-08-17,48,151,4.03
2024-08-17,48,221,4.15
2024-08-17,52,269,4.08
2024-08-17,58,339,4.13
2024-08-17,59,273,4.22
2024-08-17,68,285,3.98
2024-08-17,71,232,4.03
2024-08-17,81,98,3.97
2024-08-17,84,143,4.12
2024-08-17,96,212,4.12
2024-08-17,101,133,4.06
2024-08-17,117,200,4.25
2024-08-17,130,228,4.03
2024-08-17,135,401,4.04
2024-08-17,138,345,4.17
2024-08-17,139,293,4.22
2024-08-17,142,350,4.14
2024-08-17,145,391,4.05
2024-08-17,151,335,4.12
2024-08-17,157,393,4.08
2024-08-17,160,395,4.11
2024-08-17,161,394,4.02
2024-08-17,168,375,4.11
2024-08-17,170,131,4.17
2024-08-17,174,371,4.15
2024-08-17,175,261,4.14
2024-08-17,180,110,4.03
2024-08-17,182,80,4.19
2024-08-17,183,270,4.12
2024-08-17,188,355,4.14
2024-08-17,189,109,4.03
2024-08-17,194,39,4.23
2024-08-17,199,324,4.21
2024-08-18,3,365,4.07
2024-08-18,6,288,4.1
2024-08-18,8,402,4.15
2024-08-18,9,169,4.12
2024-08-18,10,60,4.03
2024-08-18,12,370,4.02
2024-08-18,28,414,4.1
2024-08-18,33,227,4.19
2024-08-18,44,396,4.01
2024-08-18,48,152,4.04
2024-08-18,49,254,4.09
2024-08-18,52,271,4.08
2024-08-18,59,295,4.17
2024-08-18,59,274,4.22
2024-08-18,71,233,4.03
2024-08-18,76,279,4.08
2024-08-18,78,202,4.15
2024-08-18,83,205,4.1
2024-08-18,89,65,4.12
2024-08-18,96,213,4.12
2024-08-18,104,277,4.1
2024-08-18,117,202,4.26
2024-08-18,132,204,4.07
2024-08-18,134,148,4.03
2024-08-18,138,346,4.17
2024-08-18,140,317,4.14
2024-08-18,155,385,4.06
2024-08-18,157,394,4.08
2024-08-18,161,395,4.02
2024-08-18,170,133,4.16
2024-08-18,175,262,4.15
2024-08-18,177,335,4.25
2024-08-18,188,359,4.14
2024-08-19,8,403,4.15
2024-08-19,9,170,4.11
2024-08-19,13,403,4.06
2024-08-19,15,216,4.09
2024-08-19,16,68,4.19
2024-08-19,35,227,4.14
2024-08-19,47,273,4.12
2024-08-19,48,223,4.15
2024-08-19,58,341,4.13
2024-08-19,66,272,4.17
2024-08-19,75,231,4.15
2024-08-19,83,206,4.1
2024-08-19,87,238,4.22
2024-08-19,93,112,3.97
2024-08-19,104,278,4.1
2024-08-19,109,182,4.06
2024-08-19,139,294,4.22
2024-08-19,140,318,4.14
2024-08-19,145,392,4.06
2024-08-19,160,396,4.11
2024-08-19,168,377,4.11
2024-08-19,169,86,4.3
2024-08-19,173,192,4.11
2024-08-19,175,264,4.14
2024-08-19,177,337,4.25
2024-08-19,178,139,4.1
2024-08-19,180,111,4.04
2024-08-19,183,271,4.12
2024-08-19,183,103,4.15
2024-08-19,186,364,4.18
2024-08-19,187,152,4.13
2024-08-19,190,133,4.23
2024-08-19,197,377,4.11
2024-08-20,2,403,4.09
2024-08-20,11,304,4.13
2024-08-20,12,371,4.02
2024-08-20,13,404,4.06
2024-08-20,28,416,4.1
2024-08-20,33,339,4.23
2024-08-20,36,166,4.1
2024-08-20,45,363,4.08
2024-08-20,48,194,3.99
2024-08-20,58,342,4.13
2024-08-20,68,113,4.04
2024-08-20,77,347,4.18
2024-08-20,84,145,4.1
2024-08-20,89,109,4.04
2024-08-20,96,214,4.13
2024-08-20,101,134,4.07
2024-08-20,104,279,4.1
2024-08-20,109,183,4.06
2024-08-20,110,90,4.06
2024-08-20,124,193,4.21
2024-08-20,132,205,4.07
2024-08-20,136,172,4.17
2024-08-20,155,388,4.05
2024-08-20,162,61,4.31
2024-08-20,167,279,4.14
2024-08-20,178,140,4.11
2024-08-20,181,288,4.16
2024-08-20,182,81,4.19
2024-08-20,183,272,4.12
2024-08-20,183,104,4.14
2024-08-20,186,367,4.18
2024-08-20,188,360,4.14
2024-08-21,2,404,4.09
2024-08-21,3,367,4.07
2024-08-21,6,289,4.1
2024-08-21,8,404,4.15
2024-08-21,9,171,4.09
2024-08-21,15,219,4.09
2024-08-21,17,318,4.16
2024-08-21,33,228,4.2
2024-08-21,33,340,4.23
2024-08-21,36,167,4.1
2024-08-21,37,189,4.18
2024-08-21,45,365,4.08
2024-08-21,48,195,3.99
2024-08-21,48,153,4.05
2024-08-21,48,224,4.15
2024-08-21,49,255,4.08
2024-08-21,53,228,4.07
2024-08-21,59,297,4.17
2024-08-21,59,275,4.21
2024-08-21,64,256,4.12
2024-08-21,66,273,4.16
2024-08-21,68,286,3.98
2024-08-21,71,234,4.03
2024-08-21,77,348,4.18
2024-08-21,89,110,4.04
2024-08-21,100,218,3.93
2024-08-21,101,135,4.06
2024-08-21,108,128,4.09
2024-08-21,114,192,4.2
2024-08-21,135,402,4.04
2024-08-21,139,296,4.22
2024-08-21,145,395,4.06
2024-08-21,150,64,4.16
2024-08-21,157,395,4.08
2024-08-21,159,353,4.12
2024-08-21,160,397,4.12
2024-08-21,163,115,3.96
2024-08-21,167,280,4.14
2024-08-21,183,273,4.12
2024-08-21,187,153,4.13
2024-08-21,189,155,4.1
2024-08-21,199,325,4.21
2024-08-22,2,405,4.08
2024-08-22,3,368,4.07
2024-08-22,6,290,4.11
2024-08-22,12,372,4.02
2024-08-22,14,310,4.12
2024-08-22,28,417,4.1
2024-08-22,33,341,4.23
2024-08-22,36,168,4.11
2024-08-22,43,52,4.25
2024-08-22,44,398,4.01
2024-08-22,45,366,4.09
2024-08-22,47,274,4.12
2024-08-22,51,89,4.18
2024-08-22,53,229,4.07
2024-08-22,62,230,4.21
2024-08-22,78,203,4.15
2024-08-22,83,207,4.09
2024-08-22,87,239,4.22
2024-08-22,94,312,4.07
2024-08-22,100,219,3.93
2024-08-22,101,136,4.05
2024-08-22,117,203,4.26
2024-08-22,138,347,4.17
2024-08-22,139,298,4.23
2024-08-22,140,321,4.14
2024-08-22,142,351,4.15
2024-08-22,151,337,4.12
2024-08-22,157,396,4.09
2024-08-22,159,354,4.11
2024-08-22,160,399,4.12
2024-08-22,161,396,4.02
2024-08-22,174,372,4.15
2024-08-22,175,265,4.14
2024-08-22,177,338,4.25
2024-08-22,182,82,4.18
2024-08-22,183,275,4.12
2024-08-22,198,148,4.14
2024-08-23,3,370,4.07
2024-08-23,6,261,4.11
2024-08-23,8,405,4.15
2024-08-23,12,373,4.02
2024-08-23,13,405,4.06
2024-08-23,17,319,4.16
2024-08-23,33,230,4.2
2024-08-23,33,342,4.23
2024-08-23,36,169,4.1
2024-08-23,39,47,3.94
2024-08-23,47,275,4.13
2024-08-23,48,154,4.05
2024-08-23,48,225,4.15
2024-08-23,49,256,4.08
2024-08-23,59,276,4.22
2024-08-23,62,231,4.21
2024-08-23,65,140,4.22
2024-08-23,68,114,4.03
2024-08-23,78,204,4.15
2024-08-23,81,99,3.97
2024-08-23,82,133,4.32
2024-08-23,94,313,4.08
2024-08-23,100,220,3.93
2024-08-23,130,230,4.03
2024-08-23,149,180,4.09
2024-08-23,151,339,4.12
2024-08-23,155,391,4.05
2024-08-23,159,355,4.11
2024-08-23,160,401,4.12
2024-08-23,161,397,4.03
2024-08-23,167,281,4.14
2024-08-23,174,374,4.14
2024-08-23,175,267,4.14
2024-08-23,183,277,4.12
2024-08-23,183,105,4.15
2024-08-23,187,155,4.14
2024-08-23,197,378,4.11
2024-08-23,200,275,4.05
2024-08-24,6,291,4.1
2024-08-24,8,406,4.15
2024-08-24,11,306,4.13
2024-08-24,13,406,4.06
2024-08-24,17,322,4.15
2024-08-24,28,418,4.1
2024-08-24,33,231,4.2
2024-08-24,33,343,4.23
2024-08-24,48,155,4.05
2024-08-24,48,227,4.15
2024-08-24,59,298,4.16
2024-08-24,68,287,3.97
2024-08-24,75,232,4.16
2024-08-24,77,349,4.18
2024-08-24,79,187,4.07
2024-08-24,84,146,4.1
2024-08-24,94,315,4.08
2024-08-24,96,215,4.12
2024-08-24,114,193,4.2
2024-08-24,114,168,3.9
2024-08-24,117,204,4.26
2024-08-24,124,194,4.22
2024-08-24,131,328,4.15
2024-08-24,134,149,4.04
2024-08-24,135,403,4.04
2024-08-24,138,348,4.17
2024-08-24,140,322,4.15
2024-08-24,145,396,4.06
2024-08-24,150,65,4.17
2024-08-24,163,116,3.97
2024-08-24,172,252,4.09
2024-08-24,173,193,4.1
2024-08-24,179,161,4.09
2024-08-24,183,107,4.16
2024-08-24,197,379,4.11
2024-08-24,199,326,4.21
2024-08-25,6,262,4.1
2024-08-25,6,293,4.09
2024-08-25,8,407,4.15
2024-08-25,11,307,4.13
2024-08-25,12,374,4.02
2024-08-25,14,312,4.12
2024-08-25,33,345,4.23
2024-08-25,36,170,4.09
2024-08-25,46,183,4.04
2024-08-25,47,276,4.13
2024-08-25,48,196,3.98
2024-08-25,49,257,4.08
2024-08-25,52,272,4.08
2024-08-25,53,230,4.08
2024-08-25,59,300,4.17
2024-08-25,66,274,4.16
2024-08-25,78,205,4.15
2024-08-25,79,188,4.07
2024-08-25,84,147,4.1
2024-08-25,87,240,4.22
2024-08-25,89,111,4.05
2024-08-25,100,221,3.94
2024-08-25,101,137,4.04
2024-08-25,109,184,4.07
2024-08-25,116,50,4.08
2024-08-25,138,349,4.17
2024-08-25,145,397,4.06
2024-08-25,149,181,4.09
2024-08-25,151,340,4.12
2024-08-25,155,393,4.06
2024-08-25,160,402,4.12
2024-08-25,161,398,4.03
2024-08-25,162,62,4.31
2024-08-25,177,340,4.24
2024-08-25,178,141,4.11
2024-08-25,179,162,4.09
2024-08-25,181,289,4.16
2024-08-25,183,279,4.13
2024-08-25,183,108,4.17
2024-08-25,186,368,4.18
2024-08-25,187,156,4.13
2024-08-25,188,361,4.15
2024-08-25,197,380,4.12
2024-08-25,199,161,3.98
2024-08-25,200,277,4.05
2024-08-26,8,408,4.15
2024-08-26,9,118,4.11
2024-08-26,10,61,4.0
2024-08-26,13,407,4.06
2024-08-26,14,313,4.12
2024-08-26,15,220,4.09
2024-08-26,33,232,4.2
2024-08-26,33,347,4.23
2024-08-26,41,394,4.16
2024-08-26,44,400,4.0
2024-08-26,47,277,4.13
2024-08-26,48,197,3.98
2024-08-26,48,156,4.05
2024-08-26,49,258,4.09
2024-08-26,53,232,4.08
2024-08-26,58,344,4.14
2024-08-26,65,141,4.2
2024-08-26,68,288,3.98
2024-08-26,75,233,4.16
2024-08-26,79,189,4.08
2024-08-26,82,134,4.31
2024-08-26,84,148,4.1
2024-08-26,87,241,4.21
2024-08-26,97,214,4.15
2024-08-26,104,280,4.1
2024-08-26,130,231,4.03
2024-08-26,135,404,4.04
2024-08-26,138,350,4.17
2024-08-26,139,299,4.23
2024-08-26,140,323,4.14
2024-08-26,155,396,4.06
2024-08-26,161,399,4.02
2024-08-26,167,282,4.14
2024-08-26,173,194,4.11
2024-08-26,183,280,4.12
2024-08-26,186,369,4.18
2024-08-26,197,382,4.11
2024-08-26,199,327,4.21
2024-08-27,2,406,4.08
2024-08-27,3,371,4.07
2024-08-27,6,295,4.09
2024-08-27,8,409,4.15
2024-08-27,11,308,4.13
2024-08-27,12,375,4.02
2024-08-27,13,408,4.06
2024-08-27,14,314,4.11
2024-08-27,17,323,4.15
2024-08-27,25,348,4.14
2024-08-27,36,171,4.1
2024-08-27,41,395,4.16
2024-08-27,44,401,4.0
2024-08-27,48,157,4.05
2024-08-27,52,273,4.07
2024-08-27,59,277,4.22
2024-08-27,64,257,4.12
2024-08-27,75,234,4.16
2024-08-27,76,281,4.09
2024-08-27,77,350,4.18
2024-08-27,79,190,4.07
2024-08-27,83,209,4.09
2024-08-27,84,149,4.1
2024-08-27,97,215,4.15
2024-08-27,108,129,4.1
2024-08-27,109,185,4.07
2024-08-27,129,151,4.17
2024-08-27,131,331,4.15
2024-08-27,132,206,4.06
2024-08-27,135,405,4.04
2024-08-27,138,94,4.27
2024-08-27,142,352,4.15
2024-08-27,145,400,4.07
2024-08-27,149,182,4.09
2024-08-27,151,342,4.12
2024-08-27,160,404,4.11
2024-08-27,161,401,4.02
2024-08-27,163,118,3.95
2024-08-27,169,87,4.31
2024-08-27,175,268,4.13
2024-08-27,178,142,4.12
2024-08-27,179,163,4.1
2024-08-27,187,157,4.13
2024-08-27,188,364,4.15
2024-08-27,189,156,4.1
2024-08-27,197,383,4.11
2024-08-27,199,162,3.97
2024-08-27,200,278,4.05
2024-08-28,3,372,4.07
2024-08-28,6,296,4.09
2024-08-28,8,410,4.15
2024-08-28,17,324,4.16
2024-08-28,25,349,4.14
2024-08-28,33,233,4.21
2024-08-28,35,228,4.14
2024-08-28,37,190,4.18
2024-08-28,44,402,4.0
2024-08-28,59,278,4.22
2024-08-28,64,259,4.12
2024-08-28,68,116,4.04
2024-08-28,68,289,3.98
2024-08-28,76,283,4.08
2024-08-28,84,150,4.11
2024-08-28,93,113,3.98
2024-08-28,96,216,4.12
2024-08-28,104,281,4.1
2024-08-28,131,332,4.15
2024-08-28,132,208,4.07
2024-08-28,135,406,4.04
2024-08-28,140,324,4.13
2024-08-28,142,353,4.15
2024-08-28,160,406,4.11
2024-08-28,168,378,4.11
2024-08-28,172,254,4.09
2024-08-28,173,196,4.11
2024-08-28,174,376,4.14
2024-08-28,177,341,4.24
2024-08-28,188,366,4.14
2024-08-28,189,158,4.09
2024-08-28,194,40,4.22
2024-08-28,197,384,4.11
2024-08-28,198,150,4.13
2024-08-28,199,163,3.96
2024-08-29,9,119,4.1
2024-08-29,11,309,4.14
2024-08-29,12,376,4.02
2024-08-29,13,409,4.06
2024-08-29,36,172,4.1
2024-08-29,44,403,4.0
2024-08-29,46,184,4.04
2024-08-29,48,199,3.99
2024-08-29,48,228,4.15
2024-08-29,49,259,4.09
2024-08-29,52,274,4.08
2024-08-29,53,233,4.08
2024-08-29,59,301,4.16
2024-08-29,59,279,4.22
2024-08-29,71,235,4.03
2024-08-29,76,285,4.08
2024-08-29,77,352,4.17
2024-08-29,78,206,4.15
2024-08-29,83,210,4.08
2024-08-29,84,151,4.11
2024-08-29,93,114,3.99
2024-08-29,94,316,4.09
2024-08-29,96,217,4.12
2024-08-29,97,216,4.16
2024-08-29,100,222,3.94
2024-08-29,109,186,4.07
2024-08-29,114,194,4.2
2024-08-29,118,131,4.12
2024-08-29,131,333,4.15
2024-08-29,134,150,4.05
2024-08-29,135,407,4.04
2024-08-29,136,173,4.16
2024-08-29,139,301,4.23
2024-08-29,151,343,4.11
2024-08-29,155,397,4.06
2024-08-29,157,398,4.09
2024-08-29,159,356,4.11
2024-08-29,167,283,4.14
2024-08-29,169,88,4.32
2024-08-29,172,255,4.09
2024-08-29,178,143,4.12
2024-08-29,179,164,4.09
2024-08-29,181,291,4.16
2024-08-29,182,84,4.17
2024-08-29,186,370,4.18
2024-08-29,197,385,4.11
2024-08-29,199,328,4.21
2024-08-30,2,408,4.08
2024-08-30,3,373,4.07
2024-08-30,13,411,4.07
2024-08-30,17,325,4.16
2024-08-30,25,351,4.14
2024-08-30,28,419,4.1
2024-08-30,33,235,4.2
2024-08-30,33,348,4.22
2024-08-30,39,48,3.96
2024-08-30,43,53,4.21
2024-08-30,45,368,4.09
2024-08-30,47,278,4.13
2024-08-30,48,229,4.15
2024-08-30,51,90,4.18
2024-08-30,58,345,4.14
2024-08-30,59,302,4.16
2024-08-30,59,280,4.22
2024-08-30,62,232,4.21
2024-08-30,64,260,4.12
2024-08-30,71,236,4.03
2024-08-30,75,235,4.16
2024-08-30,77,353,4.17
2024-08-30,82,135,4.3
2024-08-30,110,91,4.05
2024-08-30,114,169,3.89
2024-08-30,124,195,4.22
2024-08-30,129,152,4.17
2024-08-30,132,209,4.06
2024-08-30,140,326,4.13
2024-08-30,142,354,4.15
2024-08-30,145,401,4.07
2024-08-30,157,399,4.09
2024-08-30,160,407,4.11
2024-08-30,170,134,4.16
2024-08-30,174,377,4.14
2024-08-30,181,294,4.16
2024-08-30,183,281,4.12
2024-08-30,186,371,4.19
2024-08-30,187,160,4.15
2024-08-30,188,367,4.14
2024-08-30,199,329,4.2
2024-08-31,2,409,4.08
2024-08-31,3,376,4.07
2024-08-31,9,172,4.09
2024-08-31,11,311,4.14
2024-08-31,17,327,4.16
2024-08-31,28,420,4.1
2024-08-31,48,200,4.0
2024-08-31,49,261,4.08
2024-08-31,52,275,4.08
2024-08-31,59,303,4.16
2024-08-31,65,142,4.2
2024-08-31,72,58,4.1
2024-08-31,79,191,4.07
2024-08-31,83,211,4.09
2024-08-31,89,66,4.12
2024-08-31,100,223,3.92
2024-08-31,104,282,4.1
2024-08-31,109,187,4.07
2024-08-31,151,344,4.11
2024-08-31,157,400,4.09
2024-08-31,159,357,4.11
2024-08-31,168,380,4.11
2024-08-31,170,135,4.16
2024-08-31,173,198,4.11
2024-08-31,174,378,4.14
2024-08-31,175,269,4.12
2024-08-31,178,144,4.1
2024-08-31,183,282,4.12
2024-08-31,189,110,4.03
2024-08-31,189,159,4.08
2024-08-31,195,76,3.99
2024-08-31,197,387,4.11
2024-08-31,198,151,4.13
2024-08-31,199,330,4.2
2024-08-31,200,279,4.05
2024-09-01,2,410,4.08
2024-09-01,3,377,4.07
2024-09-01,6,297,4.09
2024-09-01,12,377,4.02
2024-09-01,14,315,4.11
2024-09-01,41,396,4.17
2024-09-01,45,369,4.09
2024-09-01,48,158,4.05
2024-09-01,49,262,4.08
2024-09-01,51,91,4.19
2024-09-01,52,276,4.08
2024-09-01,59,304,4.15
2024-09-01,68,290,3.98
2024-09-01,76,286,4.08
2024-09-01,77,355,4.17
2024-09-01,97,217,4.16
2024-09-01,109,188,4.06
2024-09-01,114,170,3.88
2024-09-01,135,408,4.04
2024-09-01,136,174,4.16
2024-09-01,151,345,4.11
2024-09-01,155,398,4.06
2024-09-01,157,401,4.09
2024-09-01,161,402,4.02
2024-09-01,169,89,4.31
2024-09-01,174,380,4.13
2024-09-01,175,270,4.11
2024-09-01,177,343,4.24
2024-09-01,178,145,4.1
2024-09-01,181,296,4.16
2024-09-01,183,109,4.17
2024-09-01,187,161,4.16
2024-09-01,190,134,4.22
2024-09-01,200,280,4.05
2024-09-02,8,411,4.16
2024-09-02,9,173,4.1
2024-09-02,13,412,4.07
2024-09-02,17,328,4.16
2024-09-02,44,404,4.01
2024-09-02,46,185,4.05
2024-09-02,48,201,4.0
2024-09-02,51,92,4.18
2024-09-02,52,277,4.08
2024-09-02,58,346,4.14
2024-09-02,59,306,4.15
2024-09-02,65,143,4.2
2024-09-02,71,237,4.03
2024-09-02,75,237,4.16
2024-09-02,77,357,4.17
2024-09-02,82,136,4.29
2024-09-02,89,112,4.05
2024-09-02,94,317,4.09
2024-09-02,96,218,4.12
2024-09-02,100,224,3.93
2024-09-02,104,283,4.1
2024-09-02,122,111,3.97
2024-09-02,130,232,4.03
2024-09-02,132,210,4.05
2024-09-02,134,151,4.05
2024-09-02,136,176,4.16
2024-09-02,149,183,4.1
2024-09-02,155,399,4.06
2024-09-02,157,402,4.09
2024-09-02,161,404,4.03
2024-09-02,167,284,4.14
2024-09-02,168,382,4.1
2024-09-02,172,257,4.09
2024-09-02,175,271,4.11
2024-09-02,177,344,4.24
2024-09-02,181,297,4.16
2024-09-02,183,283,4.12
2024-09-02,188,368,4.14
2024-09-02,190,135,4.23
2024-09-02,194,41,4.24
2024-09-02,195,77,4.0
2024-09-03,8,412,4.16
2024-09-03,12,379,4.02
2024-09-03,25,353,4.14
2024-09-03,28,421,4.1
2024-09-03,33,350,4.22
2024-09-03,43,54,4.22
2024-09-03,45,370,4.08
2024-09-03,47,279,4.14
2024-09-03,48,202,4.0
2024-09-03,48,230,4.16
2024-09-03,53,234,4.09
2024-09-03,58,347,4.14
2024-09-03,59,307,4.16
2024-09-03,71,238,4.03
2024-09-03,75,238,4.16
2024-09-03,76,287,4.08
2024-09-03,96,219,4.11
2024-09-03,97,219,4.16
2024-09-03,101,138,4.04
2024-09-03,109,189,4.06
2024-09-03,118,132,4.13
2024-09-03,120,105,4.34
2024-09-03,130,233,4.03
2024-09-03,134,152,4.03
2024-09-03,135,409,4.04
2024-09-03,138,351,4.17
2024-09-03,140,327,4.13
2024-09-03,151,347,4.12
2024-09-03,157,403,4.09
2024-09-03,159,359,4.1
2024-09-03,175,273,4.11
2024-09-03,177,346,4.24
2024-09-03,197,388,4.1
2024-09-03,198,152,4.12
2024-09-03,199,331,4.19
2024-09-03,200,281,4.05
2024-09-04,3,378,4.07
2024-09-04,6,298,4.09
2024-09-04,10,62,4.0
2024-09-04,12,381,4.02
2024-09-04,25,354,4.14
2024-09-04,28,422,4.1
2024-09-04,33,351,4.21
2024-09-04,36,174,4.1
2024-09-04,41,397,4.17
2024-09-04,45,371,4.08
2024-09-04,47,280,4.14
2024-09-04,49,263,4.08
2024-09-04,59,309,4.16
2024-09-04,64,261,4.12
2024-09-04,71,239,4.03
2024-09-04,83,212,4.09
2024-09-04,87,242,4.21
2024-09-04,89,67,4.13
2024-09-04,94,318,4.09
2024-09-04,120,106,4.33
2024-09-04,124,196,4.21
2024-09-04,130,234,4.03
2024-09-04,131,334,4.15
2024-09-04,155,403,4.05
2024-09-04,159,360,4.1
2024-09-04,161,405,4.03
2024-09-04,173,199,4.11
2024-09-04,175,276,4.11
2024-09-04,187,162,4.16
2024-09-04,198,153,4.12
2024-09-04,199,164,3.96
2024-09-05,6,263,4.11
2024-09-05,8,413,4.16
2024-09-05,12,382,4.02
2024-09-05,14,316,4.11
2024-09-05,33,236,4.19
2024-09-05,33,352,4.2
2024-09-05,45,372,4.08
2024-09-05,48,159,4.05
2024-09-05,58,349,4.14
2024-09-05,59,310,4.16
2024-09-05,59,281,4.22
2024-09-05,62,233,4.21
2024-09-05,68,292,3.98
2024-09-05,71,240,4.03
2024-09-05,75,241,4.16
2024-09-05,79,192,4.07
2024-09-05,82,137,4.3
2024-09-05,89,113,4.05
2024-09-05,93,115,3.99
2024-09-05,100,226,3.93
2024-09-05,114,195,4.2
2024-09-05,134,154,4.02
2024-09-05,135,411,4.04
2024-09-05,142,355,4.14
2024-09-05,149,184,4.1
2024-09-05,151,348,4.11
2024-09-05,157,405,4.09
2024-09-05,159,361,4.1
2024-09-05,160,409,4.12
2024-09-05,161,406,4.03
2024-09-05,175,277,4.12
2024-09-05,177,347,4.24
2024-09-05,181,299,4.15
2024-09-05,182,85,4.14
2024-09-05,183,110,4.16
2024-09-05,188,369,4.13
2024-09-05,189,160,4.09
2024-09-05,190,136,4.22
2024-09-05,197,390,4.1
2024-09-05,199,332,4.19
2024-09-05,200,282,4.05
2024-09-06,2,411,4.08
2024-09-06,3,379,4.07
2024-09-06,6,264,4.11
2024-09-06,6,299,4.09
2024-09-06,12,383,4.02
2024-09-06,13,413,4.07
2024-09-06,14,317,4.12
2024-09-06,37,191,4.18
2024-09-06,45,373,4.08
2024-09-06,48,160,4.06
2024-09-06,53,235,4.09
2024-09-06,59,282,4.22
2024-09-06,62,235,4.2
2024-09-06,75,242,4.16
2024-09-06,79,193,4.07
2024-09-06,83,213,4.09
2024-09-06,87,244,4.21
2024-09-06,96,220,4.11
2024-09-06,100,228,3.94
2024-09-06,114,196,4.2
2024-09-06,124,197,4.21
2024-09-06,130,235,4.03
2024-09-06,131,335,4.15
2024-09-06,132,211,4.05
2024-09-06,135,413,4.04
2024-09-06,138,352,4.17
2024-09-06,140,328,4.13
2024-09-06,145,402,4.07
2024-09-06,155,405,4.06
2024-09-06,159,362,4.1
2024-09-06,174,381,4.14
2024-09-06,175,278,4.11
2024-09-06,177,348,4.24
2024-09-06,188,370,4.13
2024-09-06,189,111,4.04
2024-09-06,195,78,4.01
2024-09-06,199,333,4.2
2024-09-06,200,283,4.05
2024-09-07,12,384,4.02
2024-09-07,28,423,4.1
2024-09-07,33,354,4.21
2024-09-07,41,398,4.17
2024-09-07,48,161,4.06
2024-09-07,66,275,4.17
2024-09-07,71,241,4.04
2024-09-07,76,288,4.08
2024-09-07,77,358,4.18
2024-09-07,78,208,4.16
2024-09-07,84,152,4.11
2024-09-07,94,320,4.09
2024-09-07,104,284,4.1
2024-09-07,117,205,4.25
2024-09-07,132,212,4.03
2024-09-07,134,155,4.02
2024-09-07,139,302,4.23
2024-09-07,140,329,4.13
2024-09-07,151,349,4.11
2024-09-07,157,407,4.09
2024-09-07,174,382,4.14
2024-09-07,177,349,4.24
2024-09-07,181,300,4.15
2024-09-07,182,86,4.14
2024-09-07,183,284,4.12
2024-09-07,199,167,3.97
2024-09-07,199,334,4.19
2024-09-07,200,286,4.05
2024-09-08,11,313,4.13
2024-09-08,14,319,4.12
2024-09-08,17,329,4.16
2024-09-08,25,355,4.14
2024-09-08,28,425,4.1
2024-09-08,33,238,4.19
2024-09-08,36,175,4.11
2024-09-08,37,192,4.17
2024-09-08,39,49,3.94
2024-09-08,41,399,4.17
2024-09-08,47,282,4.15
2024-09-08,52,278,4.08
2024-09-08,59,284,4.21
2024-09-08,62,236,4.21
2024-09-08,75,243,4.16
2024-09-08,77,359,4.18
2024-09-08,83,215,4.08
2024-09-08,84,153,4.1
2024-09-08,89,114,4.04
2024-09-08,97,220,4.16
2024-09-08,100,229,3.94
2024-09-08,110,92,4.03
2024-09-08,117,206,4.25
2024-09-08,138,95,4.24
2024-09-08,139,303,4.23
2024-09-08,140,331,4.12
2024-09-08,155,406,4.06
2024-09-08,159,364,4.1
2024-09-08,161,407,4.03
2024-09-08,169,90,4.31
2024-09-08,170,137,4.16
2024-09-08,172,258,4.09
2024-09-08,187,163,4.16
2024-09-08,188,372,4.13
2024-09-08,190,137,4.23
2024-09-08,197,391,4.1
2024-09-08,199,335,4.19
2024-09-09,2,413,4.08
2024-09-09,10,63,3.98
2024-09-09,11,315,4.14
2024-09-09,13,415,4.07
2024-09-09,25,356,4.14
2024-09-09,33,239,4.18
2024-09-09,44,406,4.01
2024-09-09,49,264,4.09
2024-09-09,71,242,4.04
2024-09-09,77,360,4.18
2024-09-09,82,138,4.29
2024-09-09,84,155,4.11
2024-09-09,87,245,4.21
2024-09-09,93,116,4.0
2024-09-09,94,321,4.09
2024-09-09,96,221,4.12
2024-09-09,97,222,4.15
2024-09-09,100,230,3.94
2024-09-09,108,131,4.11
2024-09-09,114,197,4.2
2024-09-09,129,153,4.18
2024-09-09,130,236,4.04
2024-09-09,131,336,4.15
2024-09-09,134,156,4.03
2024-09-09,135,415,4.04
2024-09-09,151,350,4.11
2024-09-09,157,409,4.09
2024-09-09,159,365,4.1
2024-09-09,160,410,4.11
2024-09-09,163,119,3.92
2024-09-09,172,259,4.09
2024-09-09,175,280,4.11
2024-09-09,180,112,4.04
2024-09-09,187,164,4.15
2024-09-09,188,373,4.13
2024-09-09,197,392,4.1
2024-09-09,199,337,4.19
2024-09-09,200,287,4.05
2024-09-10,2,415,4.08
